recordKind,chapterId,silkOrder,line,position,originalCharacter,finalCharacter,auditCategory,wasModified,modifiedFields,reason,referenceScope,requiresImageReview,possibleAlternatives,remainingUncertainty,confidence
"addition","44","7","1","3","身","身","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","1","4","孰","孰","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","1","5","亲","亲","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","2","1","身","身","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","2","2","与","与","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","2","3","货","货","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","2","4","孰","孰","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","2","5","多","多","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","3","1","得","得","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","3","2","与","与","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","3","3","亡","亡","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","3","4","孰","孰","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","3","5","病","病","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","4","1","甚","甚","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","4","2","爱","爱","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","44","7","4","3","必","必","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
